user_id,skill_name,correct,response_time
user_001,G9_C13_GRN_CONCEPT,1,24.48
user_001,G9_C13_GRN_CONCEPT,1,19.91
user_001,G9_C13_GRN_CONCEPT,1,16.13
user_001,G9_C13_GRN_CONCEPT,1,11.09
user_001,G9_C13_GRN_CONCEPT,1,11.72
user_001,G9_C13_GRN_CONCEPT,1,11.28
user_001,G9_C13_GRN_CONCEPT,1,13.89
user_001,G9_C13_GRN_CONCEPT,1,10.63
user_001,G9_C13_GRN_CONCEPT,1,10.47
user_001,G9_C13_GRN_CONCEPT,1,12.52
user_001,G9_C13_GRN_CONCEPT,1,12.2
user_001,G9_C13_GRN_CONCEPT,1,8.59
user_001,G9_C13_GRN_AGRI,0,16.87
user_001,G9_C13_GRN_AGRI,0,21.21
user_001,G9_C13_GRN_AGRI,0,25.23
user_001,G9_C13_GRN_AGRI,0,19.1
user_001,G9_C13_GRN_AGRI,0,24.66
user_001,G9_C13_GRN_AGRI,0,20.81
user_001,G9_C13_GRN_AGRI,0,27.39
user_001,G9_C13_GRN_AGRI,0,25.3
user_001,G9_C13_GRN_AGRI,0,26.33
user_001,G9_C13_GRN_AGRI,0,20.31
user_001,G9_C13_GRN_AGRI,0,25.77
user_001,G9_C13_GRN_AGRI,1,25.6
user_001,G9_C14_WAV_REFLECT,0,27.33
user_001,G9_C14_WAV_REFLECT,1,22.02
user_001,G9_C14_WAV_REFLECT,1,22.31
user_001,G9_C14_WAV_REFLECT,0,15.51
user_001,G9_C14_WAV_REFLECT,0,21.08
user_001,G9_C14_WAV_REFLECT,0,20.59
user_001,G9_C14_WAV_REFLECT,0,24.81
user_001,G9_C14_WAV_REFLECT,0,23.69
user_001,G9_C14_WAV_REFLECT,0,22.3
user_001,G9_C14_WAV_REFLECT,0,25.35
user_001,G9_C14_WAV_REFLECT,0,20.65
user_001,G9_C14_WAV_REFLECT,0,20.7
user_001,G9_C14_WAV_REFRACT,0,24.94
user_001,G9_C14_WAV_REFRACT,0,25.42
user_001,G9_C14_WAV_REFRACT,0,25.59
user_001,G9_C14_WAV_REFRACT,1,21.44
user_001,G9_C14_WAV_REFRACT,1,16.98
user_001,G9_C14_WAV_REFRACT,1,14.06
user_001,G9_C14_WAV_REFRACT,1,9.39
user_001,G9_C14_WAV_REFRACT,1,12.54
user_001,G9_C14_WAV_REFRACT,1,14.2
user_001,G9_C14_WAV_REFRACT,1,14.73
user_001,G9_C14_WAV_REFRACT,1,13.8
user_001,G9_C14_WAV_REFRACT,1,10.77
user_001,G9_C15_MAC_LEVER,0,27.53
user_001,G9_C15_MAC_LEVER,1,20.39
user_001,G9_C15_MAC_LEVER,0,19.47
user_001,G9_C15_MAC_LEVER,0,24.25
user_001,G9_C15_MAC_LEVER,0,26.7
user_001,G9_C15_MAC_LEVER,1,25.6
user_001,G9_C15_MAC_LEVER,0,15.85
user_001,G9_C15_MAC_LEVER,1,23.97
user_001,G9_C15_MAC_LEVER,1,18.37
user_001,G9_C15_MAC_LEVER,1,14.39
user_001,G9_C15_MAC_LEVER,1,13.15
user_001,G9_C15_MAC_LEVER,1,8.49
user_001,G9_C15_MAC_PULLEY,0,21.63
user_001,G9_C15_MAC_PULLEY,0,22.65
user_001,G9_C15_MAC_PULLEY,0,25.84
user_001,G9_C15_MAC_PULLEY,0,26.27
user_001,G9_C15_MAC_PULLEY,1,24.34
user_001,G9_C15_MAC_PULLEY,0,23.91
user_001,G9_C15_MAC_PULLEY,1,16.93
user_001,G9_C15_MAC_PULLEY,0,19.93
user_001,G9_C15_MAC_PULLEY,1,22.99
user_001,G9_C15_MAC_PULLEY,0,15.35
user_001,G9_C15_MAC_PULLEY,1,23.78
user_001,G9_C15_MAC_PULLEY,0,18.03
user_001,G9_C16_NANO_INTRO,1,25.23
user_001,G9_C16_NANO_INTRO,1,17.71
user_001,G9_C16_NANO_INTRO,1,18.78
user_001,G9_C16_NANO_INTRO,1,10.68
user_001,G9_C16_NANO_INTRO,1,11.3
user_001,G9_C16_NANO_INTRO,1,13.14
user_001,G9_C16_NANO_INTRO,0,14.32
user_001,G9_C16_NANO_INTRO,1,10.4
user_001,G9_C16_NANO_INTRO,1,11.97
user_001,G9_C16_NANO_INTRO,1,12.46
user_001,G9_C16_NANO_INTRO,1,17.44
user_001,G9_C16_NANO_INTRO,1,12.45
user_001,G9_C16_NANO_APPS,0,24.86
user_001,G9_C16_NANO_APPS,0,22.85
user_001,G9_C16_NANO_APPS,0,26.07
user_001,G9_C16_NANO_APPS,0,21.98
user_001,G9_C16_NANO_APPS,0,21.62
user_001,G9_C16_NANO_APPS,0,24.17
user_001,G9_C16_NANO_APPS,0,23.77
user_001,G9_C16_NANO_APPS,1,20.53
user_001,G9_C16_NANO_APPS,0,17.1
user_001,G9_C16_NANO_APPS,0,17.91
user_001,G9_C16_NANO_APPS,0,20.94
user_001,G9_C16_NANO_APPS,1,21.37
user_001,G9_C17_LIG_OCCUR,1,26.46
user_001,G9_C17_LIG_OCCUR,0,19.45
user_001,G9_C17_LIG_OCCUR,1,20.87
user_001,G9_C17_LIG_OCCUR,1,12.85
user_001,G9_C17_LIG_OCCUR,1,14.35
user_001,G9_C17_LIG_OCCUR,1,7.39
user_001,G9_C17_LIG_OCCUR,1,9.36
user_001,G9_C17_LIG_OCCUR,1,10.09
user_001,G9_C17_LIG_OCCUR,1,7.5
user_001,G9_C17_LIG_OCCUR,1,5.27
user_001,G9_C17_LIG_OCCUR,1,11.66
user_001,G9_C17_LIG_OCCUR,1,12.56
user_001,G9_C17_LIG_PREVENT,0,24.46
user_001,G9_C17_LIG_PREVENT,1,26.42
user_001,G9_C17_LIG_PREVENT,0,20.31
user_001,G9_C17_LIG_PREVENT,0,17.08
user_001,G9_C17_LIG_PREVENT,0,25.32
user_001,G9_C17_LIG_PREVENT,0,18.99
user_001,G9_C17_LIG_PREVENT,1,23.82
user_001,G9_C17_LIG_PREVENT,1,19.83
user_001,G9_C17_LIG_PREVENT,0,14.72
user_001,G9_C17_LIG_PREVENT,0,18.32
user_001,G9_C17_LIG_PREVENT,0,24.24
user_001,G9_C17_LIG_PREVENT,0,23.94
user_001,G9_C18_DIS_TYPES,0,23.54
user_001,G9_C18_DIS_TYPES,1,20.74
user_001,G9_C18_DIS_TYPES,1,21.46
user_001,G9_C18_DIS_TYPES,0,13.62
user_001,G9_C18_DIS_TYPES,0,21.77
user_001,G9_C18_DIS_TYPES,0,22.22
user_001,G9_C18_DIS_TYPES,0,24.35
user_001,G9_C18_DIS_TYPES,1,21.06
user_001,G9_C18_DIS_TYPES,1,20.59
user_001,G9_C18_DIS_TYPES,1,14.71
user_001,G9_C18_DIS_TYPES,1,8.57
user_001,G9_C18_DIS_TYPES,1,10.26
user_001,G9_C18_DIS_WARMING,0,22.14
user_001,G9_C18_DIS_WARMING,0,18.71
user_001,G9_C18_DIS_WARMING,0,24.25
user_001,G9_C18_DIS_WARMING,1,25.79
user_001,G9_C18_DIS_WARMING,1,19.32
user_001,G9_C18_DIS_WARMING,0,13.41
user_001,G9_C18_DIS_WARMING,0,19.43
user_001,G9_C18_DIS_WARMING,0,20.93
user_001,G9_C18_DIS_WARMING,0,17.48
user_001,G9_C18_DIS_WARMING,0,26.26
user_001,G9_C18_DIS_WARMING,1,23.45
user_001,G9_C18_DIS_WARMING,1,21.41
user_001,G9_C19_RES_WATER,0,23.81
user_001,G9_C19_RES_WATER,0,21.47
user_001,G9_C19_RES_WATER,0,22.82
user_001,G9_C19_RES_WATER,0,26.48
user_001,G9_C19_RES_WATER,1,20.41
user_001,G9_C19_RES_WATER,1,20.89
user_001,G9_C19_RES_WATER,0,13.54
user_001,G9_C19_RES_WATER,0,21.09
user_001,G9_C19_RES_WATER,0,19.53
user_001,G9_C19_RES_WATER,0,26.99
user_001,G9_C19_RES_WATER,0,24.62
user_001,G9_C19_RES_WATER,1,21.47
user_001,G9_C19_RES_MINERAL,0,25.16
user_001,G9_C19_RES_MINERAL,1,21.53
user_001,G9_C19_RES_MINERAL,0,22.86
user_001,G9_C19_RES_MINERAL,0,24.83
user_001,G9_C19_RES_MINERAL,1,20.15
user_001,G9_C19_RES_MINERAL,1,22.35
user_001,G9_C19_RES_MINERAL,0,16.26
user_001,G9_C19_RES_MINERAL,1,22.95
user_001,G9_C19_RES_MINERAL,0,14.74
user_001,G9_C19_RES_MINERAL,1,17.17
user_001,G9_C19_RES_MINERAL,0,14.7
user_001,G9_C19_RES_MINERAL,0,21.43
user_002,G6_C1_ORG_CHARS,0,24.37
user_002,G6_C1_ORG_CHARS,0,25.61
user_002,G6_C1_ORG_CHARS,1,20.73
user_002,G6_C1_ORG_CHARS,1,16.12
user_002,G6_C1_ORG_CHARS,1,17.97
user_002,G6_C1_ORG_CHARS,1,16.4
user_002,G6_C1_ORG_CHARS,1,13.23
user_002,G6_C1_ORG_CHARS,1,13.0
user_002,G6_C1_ORG_CHARS,1,12.75
user_002,G6_C1_ORG_CHARS,1,13.94
user_002,G6_C1_ORG_CHARS,1,11.58
user_002,G6_C1_ORG_CHARS,1,10.23
user_002,G6_C1_ORG_DIFF,0,23.72
user_002,G6_C1_ORG_DIFF,0,27.92
user_002,G6_C1_ORG_DIFF,1,20.09
user_002,G6_C1_ORG_DIFF,0,13.89
user_002,G6_C1_ORG_DIFF,0,22.57
user_002,G6_C1_ORG_DIFF,0,23.34
user_002,G6_C1_ORG_DIFF,0,24.05
user_002,G6_C1_ORG_DIFF,1,23.66
user_002,G6_C1_ORG_DIFF,0,17.74
user_002,G6_C1_ORG_DIFF,1,24.52
user_002,G6_C1_ORG_DIFF,1,19.34
user_002,G6_C1_ORG_DIFF,1,14.14
user_002,G6_C2_MAT_STATES,1,22.18
user_002,G6_C2_MAT_STATES,0,17.76
user_002,G6_C2_MAT_STATES,1,23.68
user_002,G6_C2_MAT_STATES,1,14.95
user_002,G6_C2_MAT_STATES,1,11.31
user_002,G6_C2_MAT_STATES,0,14.12
user_002,G6_C2_MAT_STATES,1,16.14
user_002,G6_C2_MAT_STATES,1,11.88
user_002,G6_C2_MAT_STATES,0,12.16
user_002,G6_C2_MAT_STATES,0,16.66
user_002,G6_C2_MAT_STATES,0,15.93
user_002,G6_C2_MAT_STATES,1,17.98
user_002,G6_C2_MAT_PROPS,0,27.61
user_002,G6_C2_MAT_PROPS,1,24.62
user_002,G6_C2_MAT_PROPS,1,15.75
user_002,G6_C2_MAT_PROPS,1,13.23
user_002,G6_C2_MAT_PROPS,1,11.67
user_002,G6_C2_MAT_PROPS,1,14.05
user_002,G6_C2_MAT_PROPS,1,15.67
user_002,G6_C2_MAT_PROPS,1,6.7
user_002,G6_C2_MAT_PROPS,1,14.04
user_002,G6_C2_MAT_PROPS,1,13.78
user_002,G6_C2_MAT_PROPS,1,10.69
user_002,G6_C2_MAT_PROPS,1,15.61
user_002,G6_C3_WAT_STATES,0,19.51
user_002,G6_C3_WAT_STATES,0,21.14
user_002,G6_C3_WAT_STATES,0,21.06
user_002,G6_C3_WAT_STATES,0,25.08
user_002,G6_C3_WAT_STATES,1,21.65
user_002,G6_C3_WAT_STATES,1,17.25
user_002,G6_C3_WAT_STATES,1,11.08
user_002,G6_C3_WAT_STATES,1,15.75
user_002,G6_C3_WAT_STATES,0,15.52
user_002,G6_C3_WAT_STATES,1,15.97
user_002,G6_C3_WAT_STATES,1,15.69
user_002,G6_C3_WAT_STATES,1,8.4
user_002,G6_C3_WAT_IMPORT,0,22.62
user_002,G6_C3_WAT_IMPORT,1,28.83
user_002,G6_C3_WAT_IMPORT,1,16.77
user_002,G6_C3_WAT_IMPORT,1,12.14
user_002,G6_C3_WAT_IMPORT,1,13.37
user_002,G6_C3_WAT_IMPORT,1,9.74
user_002,G6_C3_WAT_IMPORT,1,14.23
user_002,G6_C3_WAT_IMPORT,1,14.06
user_002,G6_C3_WAT_IMPORT,1,9.54
user_002,G6_C3_WAT_IMPORT,1,13.75
user_002,G6_C3_WAT_IMPORT,1,9.5
user_002,G6_C3_WAT_IMPORT,1,10.12
user_002,G6_C4_ENE_SOURCES,0,23.22
user_002,G6_C4_ENE_SOURCES,0,26.0
user_002,G6_C4_ENE_SOURCES,0,24.18
user_002,G6_C4_ENE_SOURCES,0,23.15
user_002,G6_C4_ENE_SOURCES,0,20.6
user_002,G6_C4_ENE_SOURCES,0,20.72
user_002,G6_C4_ENE_SOURCES,0,25.63
user_002,G6_C4_ENE_SOURCES,1,25.24
user_002,G6_C4_ENE_SOURCES,1,20.94
user_002,G6_C4_ENE_SOURCES,1,8.17
user_002,G6_C4_ENE_SOURCES,1,12.17
user_002,G6_C4_ENE_SOURCES,1,11.48
user_002,G6_C4_ENE_FORMS,1,21.46
user_002,G6_C4_ENE_FORMS,1,14.92
user_002,G6_C4_ENE_FORMS,1,16.96
user_002,G6_C4_ENE_FORMS,1,18.07
user_002,G6_C4_ENE_FORMS,1,13.11
user_002,G6_C4_ENE_FORMS,1,8.47
user_002,G6_C4_ENE_FORMS,1,16.27
user_002,G6_C4_ENE_FORMS,1,10.13
user_002,G6_C4_ENE_FORMS,1,8.81
user_002,G6_C4_ENE_FORMS,0,13.24
user_002,G6_C4_ENE_FORMS,1,10.1
user_002,G6_C4_ENE_FORMS,1,12.42
user_002,G6_C5_LIG_SEE,0,23.72
user_002,G6_C5_LIG_SEE,0,20.12
user_002,G6_C5_LIG_SEE,0,23.88
user_002,G6_C5_LIG_SEE,0,25.33
user_002,G6_C5_LIG_SEE,1,20.03
user_002,G6_C5_LIG_SEE,0,20.46
user_002,G6_C5_LIG_SEE,0,16.56
user_002,G6_C5_LIG_SEE,0,26.79
user_002,G6_C5_LIG_SEE,0,21.56
user_002,G6_C5_LIG_SEE,0,28.6
user_002,G6_C5_LIG_SEE,0,24.15
user_002,G6_C5_LIG_SEE,0,24.34
user_002,G6_C5_LIG_RAYS,0,21.13
user_002,G6_C5_LIG_RAYS,0,26.13
user_002,G6_C5_LIG_RAYS,0,25.72
user_002,G6_C5_LIG_RAYS,1,21.26
user_002,G6_C5_LIG_RAYS,0,18.79
user_002,G6_C5_LIG_RAYS,0,24.39
user_002,G6_C5_LIG_RAYS,0,19.02
user_002,G6_C5_LIG_RAYS,0,17.7
user_002,G6_C5_LIG_RAYS,0,22.08
user_002,G6_C5_LIG_RAYS,0,23.67
user_002,G6_C5_LIG_RAYS,0,19.38
user_002,G6_C5_LIG_RAYS,0,21.07
user_002,G6_C6_SOU_PRODUCE,0,23.33
user_002,G6_C6_SOU_PRODUCE,0,20.75
user_002,G6_C6_SOU_PRODUCE,0,21.9
user_002,G6_C6_SOU_PRODUCE,1,22.36
user_002,G6_C6_SOU_PRODUCE,0,20.48
user_002,G6_C6_SOU_PRODUCE,1,25.46
user_002,G6_C6_SOU_PRODUCE,1,18.03
user_002,G6_C6_SOU_PRODUCE,1,19.23
user_002,G6_C6_SOU_PRODUCE,1,12.98
user_002,G6_C6_SOU_PRODUCE,1,11.78
user_002,G6_C6_SOU_PRODUCE,1,14.89
user_002,G6_C6_SOU_PRODUCE,1,9.28
user_002,G6_C6_SOU_DIVERSE,0,20.62
user_002,G6_C6_SOU_DIVERSE,0,21.89
user_002,G6_C6_SOU_DIVERSE,0,21.75
user_002,G6_C6_SOU_DIVERSE,0,26.03
user_002,G6_C6_SOU_DIVERSE,0,28.89
user_002,G6_C6_SOU_DIVERSE,0,20.82
user_002,G6_C6_SOU_DIVERSE,0,24.4
user_002,G6_C6_SOU_DIVERSE,0,22.73
user_002,G6_C6_SOU_DIVERSE,0,25.68
user_002,G6_C6_SOU_DIVERSE,0,19.29
user_002,G6_C6_SOU_DIVERSE,0,20.17
user_002,G6_C6_SOU_DIVERSE,0,19.36
user_002,G6_C7_MAG_POLES,0,23.27
user_002,G6_C7_MAG_POLES,1,16.37
user_002,G6_C7_MAG_POLES,1,18.78
user_002,G6_C7_MAG_POLES,1,14.32
user_002,G6_C7_MAG_POLES,1,11.63
user_002,G6_C7_MAG_POLES,1,14.34
user_002,G6_C7_MAG_POLES,1,10.69
user_002,G6_C7_MAG_POLES,1,11.27
user_002,G6_C7_MAG_POLES,1,12.96
user_002,G6_C7_MAG_POLES,1,13.32
user_002,G6_C7_MAG_POLES,1,15.19
user_002,G6_C7_MAG_POLES,1,10.8
user_002,G6_C7_MAG_FORCES,0,20.23
user_002,G6_C7_MAG_FORCES,0,21.57
user_002,G6_C7_MAG_FORCES,0,22.88
user_002,G6_C7_MAG_FORCES,1,24.1
user_002,G6_C7_MAG_FORCES,1,15.56
user_002,G6_C7_MAG_FORCES,1,15.25
user_002,G6_C7_MAG_FORCES,1,12.92
user_002,G6_C7_MAG_FORCES,1,14.29
user_002,G6_C7_MAG_FORCES,1,12.2
user_002,G6_C7_MAG_FORCES,0,9.19
user_002,G6_C7_MAG_FORCES,1,13.97
user_002,G6_C7_MAG_FORCES,1,12.37
user_002,G6_C8_ELE_CIRCUITS,0,24.99
user_002,G6_C8_ELE_CIRCUITS,0,20.56
user_002,G6_C8_ELE_CIRCUITS,0,21.59
user_002,G6_C8_ELE_CIRCUITS,0,20.54
user_002,G6_C8_ELE_CIRCUITS,0,20.21
user_002,G6_C8_ELE_CIRCUITS,1,24.43
user_002,G6_C8_ELE_CIRCUITS,0,20.32
user_002,G6_C8_ELE_CIRCUITS,0,19.66
user_002,G6_C8_ELE_CIRCUITS,0,27.27
user_002,G6_C8_ELE_CIRCUITS,1,23.84
user_002,G6_C8_ELE_CIRCUITS,1,20.65
user_002,G6_C8_ELE_CIRCUITS,0,15.08
user_002,G6_C8_ELE_CONDINS,0,23.14
user_002,G6_C8_ELE_CONDINS,0,22.44
user_002,G6_C8_ELE_CONDINS,0,24.09
user_002,G6_C8_ELE_CONDINS,1,20.54
user_002,G6_C8_ELE_CONDINS,0,17.32
user_002,G6_C8_ELE_CONDINS,0,15.36
user_002,G6_C8_ELE_CONDINS,0,25.97
user_002,G6_C8_ELE_CONDINS,1,20.93
user_002,G6_C8_ELE_CONDINS,1,18.68
user_002,G6_C8_ELE_CONDINS,1,16.35
user_002,G6_C8_ELE_CONDINS,1,10.36
user_002,G6_C8_ELE_CONDINS,1,11.38
user_002,G6_C9_HEA_GEN,1,19.68
user_002,G6_C9_HEA_GEN,1,20.8
user_002,G6_C9_HEA_GEN,1,13.38
user_002,G6_C9_HEA_GEN,1,10.28
user_002,G6_C9_HEA_GEN,1,12.47
user_002,G6_C9_HEA_GEN,1,9.02
user_002,G6_C9_HEA_GEN,1,13.19
user_002,G6_C9_HEA_GEN,1,11.66
user_002,G6_C9_HEA_GEN,1,15.66
user_002,G6_C9_HEA_GEN,1,14.27
user_002,G6_C9_HEA_GEN,1,10.71
user_002,G6_C9_HEA_GEN,1,9.85
user_002,G6_C9_HEA_ENV,1,18.94
user_002,G6_C9_HEA_ENV,0,20.93
user_002,G6_C9_HEA_ENV,0,23.76
user_002,G6_C9_HEA_ENV,0,25.18
user_002,G6_C9_HEA_ENV,0,22.17
user_002,G6_C9_HEA_ENV,0,20.19
user_002,G6_C9_HEA_ENV,0,21.34
user_002,G6_C9_HEA_ENV,1,22.08
user_002,G6_C9_HEA_ENV,0,12.99
user_002,G6_C9_HEA_ENV,1,20.33
user_002,G6_C9_HEA_ENV,0,19.12
user_002,G6_C9_HEA_ENV,0,19.92
user_002,G6_C10_FOO_INTER,0,20.84
user_002,G6_C10_FOO_INTER,1,22.31
user_002,G6_C10_FOO_INTER,0,19.74
user_002,G6_C10_FOO_INTER,0,23.14
user_002,G6_C10_FOO_INTER,0,25.64
user_002,G6_C10_FOO_INTER,0,17.96
user_002,G6_C10_FOO_INTER,0,20.56
user_002,G6_C10_FOO_INTER,1,21.85
user_002,G6_C10_FOO_INTER,1,18.86
user_002,G6_C10_FOO_INTER,1,12.79
user_002,G6_C10_FOO_INTER,1,12.71
user_002,G6_C10_FOO_INTER,1,11.6
user_002,G6_C10_FOO_NUTR,0,21.17
user_002,G6_C10_FOO_NUTR,0,24.83
user_002,G6_C10_FOO_NUTR,1,19.79
user_002,G6_C10_FOO_NUTR,1,17.75
user_002,G6_C10_FOO_NUTR,1,15.38
user_002,G6_C10_FOO_NUTR,1,13.47
user_002,G6_C10_FOO_NUTR,1,12.36
user_002,G6_C10_FOO_NUTR,1,9.71
user_002,G6_C10_FOO_NUTR,1,11.67
user_002,G6_C10_FOO_NUTR,1,7.28
user_002,G6_C10_FOO_NUTR,1,11.13
user_002,G6_C10_FOO_NUTR,1,15.02
user_002,G6_C11_WEA_WEATHER,0,24.85
user_002,G6_C11_WEA_WEATHER,1,18.59
user_002,G6_C11_WEA_WEATHER,0,18.74
user_002,G6_C11_WEA_WEATHER,1,27.18
user_002,G6_C11_WEA_WEATHER,1,21.35
user_002,G6_C11_WEA_WEATHER,1,15.02
user_002,G6_C11_WEA_WEATHER,1,10.23
user_002,G6_C11_WEA_WEATHER,1,14.14
user_002,G6_C11_WEA_WEATHER,1,3.76
user_002,G6_C11_WEA_WEATHER,1,9.81
user_002,G6_C11_WEA_WEATHER,1,11.03
user_002,G6_C11_WEA_WEATHER,1,13.43
user_002,G6_C11_WEA_DISASTER,0,21.57
user_002,G6_C11_WEA_DISASTER,0,25.12
user_002,G6_C11_WEA_DISASTER,0,19.02
user_002,G6_C11_WEA_DISASTER,0,22.51
user_002,G6_C11_WEA_DISASTER,0,21.47
user_002,G6_C11_WEA_DISASTER,0,21.61
user_002,G6_C11_WEA_DISASTER,0,25.08
user_002,G6_C11_WEA_DISASTER,0,27.84
user_002,G6_C11_WEA_DISASTER,0,22.31
user_002,G6_C11_WEA_DISASTER,0,19.81
user_002,G6_C11_WEA_DISASTER,1,21.69
user_002,G6_C11_WEA_DISASTER,1,18.47
user_002,G7_C1_PLA_DIVER,1,23.66
user_002,G7_C1_PLA_DIVER,1,22.53
user_002,G7_C1_PLA_DIVER,1,12.77
user_002,G7_C1_PLA_DIVER,0,12.58
user_002,G7_C1_PLA_DIVER,1,14.12
user_002,G7_C1_PLA_DIVER,1,9.9
user_002,G7_C1_PLA_DIVER,1,11.98
user_002,G7_C1_PLA_DIVER,1,15.15
user_002,G7_C1_PLA_DIVER,1,9.83
user_002,G7_C1_PLA_DIVER,1,14.76
user_002,G7_C1_PLA_DIVER,1,8.41
user_002,G7_C1_PLA_DIVER,1,15.81
user_002,G7_C1_PLA_CLASSIF,0,24.13
user_002,G7_C1_PLA_CLASSIF,0,20.48
user_002,G7_C1_PLA_CLASSIF,0,21.25
user_002,G7_C1_PLA_CLASSIF,1,22.55
user_002,G7_C1_PLA_CLASSIF,1,17.1
user_002,G7_C1_PLA_CLASSIF,1,12.49
user_002,G7_C1_PLA_CLASSIF,1,12.2
user_002,G7_C1_PLA_CLASSIF,1,11.01
user_002,G7_C1_PLA_CLASSIF,1,11.64
user_002,G7_C1_PLA_CLASSIF,1,9.44
user_002,G7_C1_PLA_CLASSIF,1,14.55
user_002,G7_C1_PLA_CLASSIF,1,16.0
user_002,G7_C2_STA_CHARGES,1,20.98
user_002,G7_C2_STA_CHARGES,0,17.97
user_002,G7_C2_STA_CHARGES,1,21.06
user_002,G7_C2_STA_CHARGES,1,17.51
user_002,G7_C2_STA_CHARGES,1,17.41
user_002,G7_C2_STA_CHARGES,1,11.9
user_002,G7_C2_STA_CHARGES,1,11.63
user_002,G7_C2_STA_CHARGES,1,8.72
user_002,G7_C2_STA_CHARGES,1,5.01
user_002,G7_C2_STA_CHARGES,1,14.52
user_002,G7_C2_STA_CHARGES,1,13.73
user_002,G7_C2_STA_CHARGES,1,9.31
user_002,G7_C2_STA_CAPACIT,0,23.72
user_002,G7_C2_STA_CAPACIT,1,25.74
user_002,G7_C2_STA_CAPACIT,0,17.17
user_002,G7_C2_STA_CAPACIT,0,24.18
user_002,G7_C2_STA_CAPACIT,1,21.64
user_002,G7_C2_STA_CAPACIT,1,19.32
user_002,G7_C2_STA_CAPACIT,0,11.84
user_002,G7_C2_STA_CAPACIT,1,19.79
user_002,G7_C2_STA_CAPACIT,1,11.97
user_002,G7_C2_STA_CAPACIT,1,13.42
user_002,G7_C2_STA_CAPACIT,1,11.11
user_002,G7_C2_STA_CAPACIT,1,12.16
user_002,G7_C3_ELE_SOURCES,1,18.68
user_002,G7_C3_ELE_SOURCES,0,15.39
user_002,G7_C3_ELE_SOURCES,0,19.43
user_002,G7_C3_ELE_SOURCES,0,19.79
user_002,G7_C3_ELE_SOURCES,1,20.66
user_002,G7_C3_ELE_SOURCES,0,17.97
user_002,G7_C3_ELE_SOURCES,0,18.88
user_002,G7_C3_ELE_SOURCES,0,24.33
user_002,G7_C3_ELE_SOURCES,0,22.01
user_002,G7_C3_ELE_SOURCES,1,21.38
user_002,G7_C3_ELE_SOURCES,1,18.9
user_002,G7_C3_ELE_SOURCES,1,18.97
user_002,G7_C3_ELE_CURRENTS,0,20.95
user_002,G7_C3_ELE_CURRENTS,0,23.28
user_002,G7_C3_ELE_CURRENTS,0,21.41
user_002,G7_C3_ELE_CURRENTS,1,21.91
user_002,G7_C3_ELE_CURRENTS,0,18.26
user_002,G7_C3_ELE_CURRENTS,1,19.77
user_002,G7_C3_ELE_CURRENTS,1,16.77
user_002,G7_C3_ELE_CURRENTS,0,12.83
user_002,G7_C3_ELE_CURRENTS,1,17.39
user_002,G7_C3_ELE_CURRENTS,1,16.29
user_002,G7_C3_ELE_CURRENTS,1,9.37
user_002,G7_C3_ELE_CURRENTS,1,14.55
user_002,G7_C4_WAT_SOLVENT,0,20.53
user_002,G7_C4_WAT_SOLVENT,0,21.81
user_002,G7_C4_WAT_SOLVENT,0,21.38
user_002,G7_C4_WAT_SOLVENT,0,18.7
user_002,G7_C4_WAT_SOLVENT,0,22.43
user_002,G7_C4_WAT_SOLVENT,0,19.86
user_002,G7_C4_WAT_SOLVENT,1,23.01
user_002,G7_C4_WAT_SOLVENT,1,20.6
user_002,G7_C4_WAT_SOLVENT,1,12.77
user_002,G7_C4_WAT_SOLVENT,1,8.97
user_002,G7_C4_WAT_SOLVENT,0,13.26
user_002,G7_C4_WAT_SOLVENT,1,13.32
user_002,G7_C4_WAT_COOLANT,0,21.46
user_002,G7_C4_WAT_COOLANT,1,22.85
user_002,G7_C4_WAT_COOLANT,1,20.49
user_002,G7_C4_WAT_COOLANT,0,14.47
user_002,G7_C4_WAT_COOLANT,0,15.14
user_002,G7_C4_WAT_COOLANT,0,21.42
user_002,G7_C4_WAT_COOLANT,0,23.93
user_002,G7_C4_WAT_COOLANT,0,19.43
user_002,G7_C4_WAT_COOLANT,1,20.15
user_002,G7_C4_WAT_COOLANT,1,14.64
user_002,G7_C4_WAT_COOLANT,1,11.6
user_002,G7_C4_WAT_COOLANT,1,10.81
user_002,G7_C5_ACI_IDENTIF,1,23.99
user_002,G7_C5_ACI_IDENTIF,1,19.55
user_002,G7_C5_ACI_IDENTIF,1,19.8
user_002,G7_C5_ACI_IDENTIF,1,13.38
user_002,G7_C5_ACI_IDENTIF,1,10.11
user_002,G7_C5_ACI_IDENTIF,1,10.81
user_002,G7_C5_ACI_IDENTIF,1,13.87
user_002,G7_C5_ACI_IDENTIF,1,13.24
user_002,G7_C5_ACI_IDENTIF,0,8.61
user_002,G7_C5_ACI_IDENTIF,1,18.04
user_002,G7_C5_ACI_IDENTIF,1,14.32
user_002,G7_C5_ACI_IDENTIF,1,17.45
user_002,G7_C5_ACI_INDICAT,1,21.31
user_002,G7_C5_ACI_INDICAT,1,19.19
user_002,G7_C5_ACI_INDICAT,1,18.77
user_002,G7_C5_ACI_INDICAT,0,11.46
user_002,G7_C5_ACI_INDICAT,0,16.88
user_002,G7_C5_ACI_INDICAT,0,17.05
user_002,G7_C5_ACI_INDICAT,0,18.13
user_002,G7_C5_ACI_INDICAT,0,20.77
user_002,G7_C5_ACI_INDICAT,0,19.86
